Display Order,Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
55,"Topicrem - CICA+ Concentrated Oil for Stretch Marks and Scars - Steamed, Helps Prevent, Soothes, Moisturises 24 Hours - Face & Body Care for Sensitive Skin - Non",B0B5B2HG2W,Oil,https://www.amazon.de/dp/B0B5B2HG2W?psc=1,DE,https://m.media-amazon.com/images/I/51K1t2jvhKL._SY355_.jpg,Topicrem,14.44,14,14,N/A,224.67,224.68,161,"47,966",AMZ,5.81,11,4.5,580,7,0,Amazon,Beauty,Extra Large Envelope,AMZ,13.30 x 4.20 x 4.40 cm,0.12,N/A,"Jun 28, 2022",,No,49,Amazon
37,"Almond Oil for Skin (Body and Face) and Hair, Anti Streaks in Pregnancy, for Atopic Skin and Baby, Massage Oil, Moisturising. Rich in Vitamin E. 100% Pure - 1000 ml 1 L | 100% pure, rich in vitamin E, anti-streaks during pregnancy, for atopic skin and baby, moisturising",B07VR7Z936,Oil,https://www.amazon.de/dp/B07VR7Z936?psc=1,DE,https://m.media-amazon.com/images/I/51xfOLoDqpL._SX342_.jpg,Oïléna,15.96,2,2,N/A,26.34,26.33,270,"74,972",ES,5.74,3,4.5,460,8,N/A,OmBiance,Beauty,Small Parcel,FBA,23.90 x 8.60 x 8.80 cm,0.98,N/A,"Jul 28, 2019",,No,84,OmBiance
65,"Neuroderm Almond Oil Bath, 200 ml - Medical Bath Oil for Dry Skin and Treatment for Eczema, Psoriasis & Itching | Skin Soothing Bath Additive with Natural Almond Oil",B00EXVBBTQ,Wash,https://www.amazon.de/dp/B00EXVBBTQ?psc=1,DE,https://m.media-amazon.com/images/I/714L7cdu+sL._AC_SY355_.jpg,InfectoPharm,11.56,3,2,N/A,42.95,27.98,165,N/A,N/A,4.24,13,4.7,339,1,0,Schongau-apo,,Large Envelope,MFN,4.00 x 5.00 x 10.00 cm,0.28,N/A,"Dec 14, 2012",,No,163,Schongau-apo
57,"Almond Oil for Skin (Body and Face) and Hair, Anti Streaks in Pregnancy, for Atopic Skin and Baby, Massage Oil, Moisturising. Rich in Vitamin E. 100% Pure - 5000 ml 5 L",B09MFKXBFX,Oil,https://www.amazon.de/dp/B09MFKXBFX?psc=1,DE,https://m.media-amazon.com/images/I/71aXMI-wGtL._AC_SY355_.jpg,Oïléna,41.17,11,2,N/A,262.95,72.57,168,"112,842",ES,12.77,1,4.4,36,9,0,OmBiance,Beauty,Standard Parcel,FBA,33.00 x 18.50 x 24.60 cm,4.84,N/A,"Nov 23, 2021",,No,56,OmBiance
8.,Cicabiafine – Nourishing Shower Balm (1 L bottle) – Moisturizing cleansing care for very dry skin – Gently cleanses without aggression from 3 years old,B098SRZ72Z,Wash,https://www.amazon.fr/dp/B098SRZ72Z?psc=1,FR,https://m.media-amazon.com/images/I/61Zt7i7DBLL._AC_SY355_.jpg,Cicabiafine,10.99,"1,413","1,413",700,"14,594.44","14,580.65",151,650,AMZ,8.51,1,4.5,859,7,47,Amazon,Beauty,Small Parcel,AMZ,24.40 x 8.40 x 8.50 cm,1.13,N/A,"Jul 7, 2021",,No,57,Amazon
9.,"Puressentiel - Cleansing - Liquid Soap with 3 Organic Essential Oils - Face, Hands and Body - Dry, Sensitive and Reactive Skin - Cleans & Protects - Antibacterial - 500ml",B09J93W1WM,Wash,https://www.amazon.fr/dp/B09J93W1WM?psc=1,FR,https://m.media-amazon.com/images/I/6137okqpz0L._AC_SY355_.jpg,Puressentiel,11.17,232,174,50,"3,112.52","2,561.98",170,"4,337",AMZ,7.47,2,4.5,323,6,3,Amazon,Beauty,Small Parcel,AMZ,21.80 x 6.40 x 6.70 cm,0.57,N/A,"Oct 11, 2021",,No,54,Amazon
15.,"DEXERYL - Soothing Shower Oil - Cleanses & Relipides the skin from birth - Preserves the skin barrier - Very dry or atopic skin - Soap, Fragrance Free - 500 ml",B0CTC4RF1N,Wash,https://www.amazon.fr/dp/B0CTC4RF1N?psc=1,FR,https://m.media-amazon.com/images/I/61t2I6YBQeL._AC_SY355_.jpg,DEXERYL,12.69,709,437,200,"10,103.77","5,535.61",159,"1,034",FR,6.62,1,4.3,42,9,11,MyHomeBoutique,Beauty,Extra Large Envelope,FBA,20.80 x 6.00 x 6.20 cm,0.59,N/A,"Jan 26, 2024",,No,27,MyHomeBoutique
16.,Mixa Expert Sensitive Skin Superfat Shower Cream with Shea Butter 1 Unit,B08QPX7GSL,Cream,https://www.amazon.fr/dp/B08QPX7GSL?psc=1,FR,https://m.media-amazon.com/images/I/61yTYQclnyL._AC_SY355_.jpg,Mixa,2.9,939,939,500,"2,722.91","2,722.74",72,909,AMZ,4.26,7,4.6,883,6,20,Amazon,Beauty,Extra Large Envelope,AMZ,20.20 x 4.10 x 8.00 cm,0.45,N/A,"Jan 31, 2021",,No,63,Amazon
17.,"BIODERMA Atoderm Intensive Foaming Gel - Cleans, Purifies, Helps Soothe Itching - Supergreasy Cleansing Base - Dermatologist Prescribed - For the Whole Family - Pump Bottle 500ml",B00VIU15QO,Wash,https://www.amazon.fr/dp/B00VIU15QO?psc=1,FR,https://m.media-amazon.com/images/I/51UTwUhIZxL._AC_SY355_.jpg,Bioderma,15.7,66,66,N/A,"1,037.82","1,037.06",178,"12,495",N/A,7.08,8,4.4,716,8,4,,Beauty,Extra Large Envelope,FBA,20.10 x 5.10 x 8.30 cm,0.57,N/A,"Apr 1, 2015",,No,132,
21.,Love & Green - Organic Surgras Cleansing Gel 500ml - For the Whole Family - Moisturizing Sensitive Skin - Formula based on pure ingredients,B07RK5C7HJ,Wash,https://www.amazon.fr/dp/B07RK5C7HJ?psc=1,FR,https://m.media-amazon.com/images/I/61QQik6w+VL._AC_SY355_.jpg,Love & Green,6.41,732,149,100,"5,922.84","1,081.15",139,266,AMZ,4.82,1,4.6,513,7,N/A,Amazon,Baby Products,Extra Large Envelope,AMZ,21.20 x 4.50 x 8.34 cm,0.58,N/A,"May 27, 2019",,No,83,Amazon
28.,"Corine de Farme - Superfatty Monoi Shower Cream - pH Neutral for Skin, Natural Origin - Dermatological Control - 100% Made in France - 750 ml",B0DDT2QKSH,Cream,https://www.amazon.fr/dp/B0DDT2QKSH?psc=1,FR,https://m.media-amazon.com/images/I/61XSmnm7mDL._AC_SY355_.jpg,Corine de Farme,4.84,"1,676",285,200,"6,141.2","1,407.46",141,875,AMZ,5.3,1,4.6,"1,447",2,49,Amazon,Health & Household,Small Parcel,AMZ,20.80 x 6.10 x 9.80 cm,0.83,N/A,"Aug 21, 2024",,No,20,Amazon
29.,LABORATOIRES VENDÔME - NUTRI V+ - Dermatological Bread Apricot Oil - Body & Face - Gently cleanses & nourishes - pH Neutral & Soap Free - High Tolerance - Dry to Very Dry Skin - 100g,B0DMSVT7G6,Wash,https://www.amazon.fr/dp/B0DMSVT7G6?psc=1,FR,https://m.media-amazon.com/images/I/71CbczK-HmL._AC_SY355_.jpg,Laboratoires Vendôme,3.71,487,487,200,"1,806.75","1,806.61",182,"1,452",AMZ,4.26,1,4.5,173,7,10,Amazon,Beauty,Large Envelope,AMZ,10.60 x 4.00 x 6.70 cm,0.11,N/A,"Nov 12, 2024",,No,17,Amazon
30.,"Uriage Extra-Rich Cleansing Superfat Gel - Sensitive Skin - Preserves the Hydrolipidic Film of the Skin - Fresh Foaming Gel - Cleans without drying out - Face & Body - Soap Free, Physiological pH - 1L",B00IZA1132,Wash,https://www.amazon.fr/dp/B00IZA1132?psc=1,FR,https://m.media-amazon.com/images/I/61ArqWDXCnL._AC_SY355_.jpg,Uriage,12.49,160,118,50,"1,834.19","1,482.22",200,"5,720",FR,7.92,6,4.5,"1,759",8,17,Cosmeco,Beauty,Small Parcel,FBA,27.20 x 8.70 x 11.80 cm,1.13,N/A,"Mar 22, 2014",,No,145,Cosmeco
31.,Le Petit Marseillais – Shea Butter Superfat Care Soap (2 100g loaves) – Hand and body soap with 98% ingredients of natural origin – Recyclable paper packaging,B0B45JPRJ9,Check,https://www.amazon.fr/dp/B0B45JPRJ9?psc=1,FR,https://m.media-amazon.com/images/I/71kdbX2EgmL._AC_SY355_.jpg,Le Petit Marseillais,1.72,523,523,N/A,"1,069.88","1,069.49",158,"2,405",AMZ,3.11,6,4.6,350,7,10,Amazon,Beauty,Standard Envelope,AMZ,12.30 x 2.20 x 8.20 cm,0.18,N/A,"Oct 17, 2019",,No,78,Amazon
35.,Le Petit Marseillais – Sweet Almond Oil Surgras Care Soap (2 100g roll) – Solid hand & body soap with 98% ingredients of natural origin – Recyclable paper packaging,B0B99SBC1W,Wash,https://www.amazon.fr/dp/B0B99SBC1W?psc=1,FR,https://m.media-amazon.com/images/I/71oJPO-7vpL._AC_SY355_.jpg,Le Petit Marseillais,1.86,853,853,400,"1,586.98","1,586.82",164,898,AMZ,3.11,9,4.7,525,8,19,Amazon,Beauty,Standard Envelope,AMZ,12.20 x 2.40 x 8.30 cm,0.2,N/A,"Oct 17, 2019",,No,78,Amazon
36.,"Topicrem - DA PROTECT Supergreasy Cleansing Gel - Cleans, Soothes, Protects - Shower Gel for Sensitive, Dry, Atopic Skin, Babies, Children and Adults - Made in France - 500ml",B00PTZXTQ8,Wash,https://www.amazon.fr/dp/B00PTZXTQ8?psc=1,FR,https://m.media-amazon.com/images/I/51W-+KX0TXL._AC_SY355_.jpg,Topicrem,10.89,243,212,N/A,"2,375.38","2,045.24",174,"3,248",N/A,8.41,11,4.5,"1,275",3,11,,Beauty,Small Parcel,MFN,25.20 x 8.10 x 9.80 cm,0.58,N/A,"Nov 19, 2014",,No,137,
38.,Nuxe Dream Honey Cleansing Gel for Face and Body 750 ml,B09FW48XQV,Check,https://www.amazon.fr/dp/B09FW48XQV?psc=1,FR,https://m.media-amazon.com/images/I/61Pl-e0qTiL._AC_SY355_.jpg,Nuxe,28.94,207,185,N/A,"5,310.81","4,567.03",55,"4,050",N/A,10.13,2,4.6,854,5,9,,Beauty,Small Parcel,FBA,21.10 x 7.20 x 7.80 cm,0.87,N/A,"Jun 9, 2021",,No,58,
45.,Bath and Shower Gel for Sensitive Skin 2x400ml Active Superfat Rogé Cavaillès,B075M8Q2G6,Check,https://www.amazon.fr/dp/B075M8Q2G6?psc=1,FR,"https://m.media-amazon.com/images/I/6174f0wojkL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Rogé Cavaillès,18.12,133,133,50,"2,535.05","2,534.75",77,"8,022",N/A,8.49,12,4.3,86,1,2,WE DISTRIB,Beauty,Extra Large Envelope,FBA,20.70 x 5.90 x 15.40 cm,0.95,N/A,"Sep 14, 2017",,No,103,WE DISTRIB
56.,ROGÉ CAVAILLÈS | Bath Shower Gel – The Original | Nourishes & Protects the Skin | Gentle Cleansing | Sensitive Skin | Soap Free | 100% Recycled Plastic | Pack: Bath Shower Gel 1L + Eco-Refill 1L,B0CKBRV9VZ,Wash,https://www.amazon.fr/dp/B0CKBRV9VZ?psc=1,FR,"https://m.media-amazon.com/images/I/41n6r1sAF+L._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg",PARAVOSTRA,35.06,32,32,N/A,"1,124.04","1,123.91",194,"14,220",FR,13.06,1,4.3,32,4,0,WEB-MARKET,Beauty,Small Parcel,FBA,24.00 x 11.30 x 15.50 cm,2.17,N/A,"Oct 3, 2023",,No,30,WEB-MARKET
9.,"Le Petit Marseillais – Sublimating Body Oil (Spray 150 Ml) – Body Care Hydration 24H – Body Oil with Shea Butter, Sweet Almond and Argan Oil",B0FDKKQD17,Check,https://www.amazon.fr/dp/B0FDKKQD17?psc=1,FR,https://m.media-amazon.com/images/I/61B9xtobk5L._AC_SY355_.jpg,Le Petit Marseillais,5.5,749,749,400,"5,238.1","5,235.15",140,596,AMZ,4.4,1,4.5,85,7,21,Amazon,Beauty,Large Envelope,AMZ,17.10 x 3.10 x 5.30 cm,0.17,N/A,"Jun 18, 2025",,No,10,Amazon
10.,"Topicrem - CICA+, Stretch Marks and Scars Concentrated Oil - Attenuated, Helps Prevent, Soothes, Moisturizes 24h - Face and Body Care for Sensitive Skin - Non Greasy, Non Sticky Finish - 100ml",B0B5B2HG2W,Oil,https://www.amazon.fr/dp/B0B5B2HG2W?psc=1,FR,https://m.media-amazon.com/images/I/51K1t2jvhKL._AC_SY355_.jpg,Topicrem,9.98,810,810,400,"8,302.65","8,294.42",192,827,AMZ,5.11,3,4.5,537,7,22,Amazon,Beauty,Extra Large Envelope,AMZ,13.30 x 4.20 x 4.40 cm,0.12,N/A,"Jun 27, 2022",,No,46,Amazon
13.,Vaseline Intensive Care Coconut Restore Body Oil for Healthy and Hydrated Skin Regenerating Body Oil Gel with 100% Pure Coconut Oil (1 x 200ml),B0FYQBNRRC,Check,https://www.amazon.fr/dp/B0FYQBNRRC?psc=1,FR,https://m.media-amazon.com/images/I/610qgwOxIqL._AC_SY355_.jpg,Vaseline,11.99,120,120,50,"1,435.48","1,434.14",143,"6,286",AT,6.75,1,4.2,53,7,44,prsWORLD,Beauty,Large Envelope,FBA,16.10 x 3.00 x 6.20 cm,0.2,N/A,"Jan 6, 2026",,No,3,prsWORLD
14.,"CeraVe - Moisturising Foaming Cleansing Oil - Moisturizes and Soothes Without Altering the Skin Barrier - Ceramides, Triglycerides, Squalane - Normal to Very Dry, Atopic Prone Skin - 473 ml",B0967LDZ7R,Wash,https://www.amazon.fr/dp/B0967LDZ7R?psc=1,FR,https://m.media-amazon.com/images/I/517+j47c8uL._AC_SX342_.jpg,CeraVe,11.9,"2,220","2,220","1,000","26,239.16","26,216.79",189,240,AMZ,6.1,3,4.6,"6,153",8,92,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 4.80 x 8.40 cm,0.54,N/A,"Jul 22, 2021",,No,57,Amazon
15.,"Mixa - Anti-Stretch Mark Oil - 30% Omega 6 & 9 - Reduces Color, Texture and Thickness of Post-Pregnancy Stretch Marks or Weight and Size Variations - 100ml",B0DQLCYKRC,Check,https://www.amazon.fr/dp/B0DQLCYKRC?psc=1,FR,https://m.media-amazon.com/images/I/51AtLzFiEfL._AC_SY355_.jpg,Mixa,9.99,"1,408",674,300,"12,745.54","6,459.89",155,465,AMZ,5.75,1,4.5,"1,258",6,48,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.10 x 5.00 cm,0.1,N/A,"Dec 16, 2024",,No,16,Amazon
16.,Veet - Hydrating Miraculous Oil Post Hair Removal and Pre and Post Shave - Based on Natural Oils,B07YVFG9CJ,Check,https://www.amazon.fr/dp/B07YVFG9CJ?psc=1,FR,https://m.media-amazon.com/images/I/61nyX80T4hL._AC_SY355_.jpg,Veet,9.35,"1,179","1,010",800,"14,423.98","8,845.79",96,454,AMZ,4.71,1,4.5,"2,983",5,8,Amazon,Health & Household,Large Envelope,AMZ,13.80 x 2.70 x 4.60 cm,0.11,N/A,"May 12, 2020",,No,71,Amazon
17.,"Uriage Xemose Cleansing Oil for dry skin with atopic tendency I Cleanses and soothes itching. Foaming, Nourishing Gel-en-Oil I Face & Body I Unscented, Soap Free I Physiological pH",B00P9YV0Z6,Wash,https://www.amazon.fr/dp/B00P9YV0Z6?psc=1,FR,https://m.media-amazon.com/images/I/71EWe75PRLL._AC_SY355_.jpg,Uriage,20,216,216,100,"2,772","2,771.5",180,"1,860",CH,8.6,9,4.6,597,9,3,Skincare Expert France,Beauty,Small Parcel,FBA,24.21 x 7.70 x 8.10 cm,1.21,N/A,"Aug 27, 2014",,No,140,Skincare Expert France
18.,WELEDA - Relaxing Lavender Oil - Relaxes and soothes - For a moment of relaxation while nourishing the skin - NATRUE* - Vegan*** - 100 ml,B000ORYDJI,Check,https://www.amazon.fr/dp/B000ORYDJI?psc=1,FR,https://m.media-amazon.com/images/I/51oWFRHd20L._AC_SY355_.jpg,Weleda,13.49,360,360,100,"4,763.73","4,760.78",137,"3,587",AMZ,6.41,2,4.7,"2,531",6,26,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.71 x 6.10 cm,0.27,N/A,"Aug 9, 2010",,No,188,Amazon
23.,"n2 Aromatherapy Sweet Almond Oil 900ml - For Skin, Hair, Massage, Nails, Cuticles, Ears, Face, Body",B0BTM352LL,Other,https://www.amazon.fr/dp/B0BTM352LL?psc=1,FR,https://m.media-amazon.com/images/I/61G-3WZKNEL._AC_SY355_.jpg,n2 Aromatherapy,12.99,666,558,300,"8,411.08","7,239.98",99,"1,423",GB,7.74,1,4.6,247,7,18,naissance ®,Beauty,Small Parcel,FBA,21.90 x 8.70 x 8.80 cm,0.83,N/A,"May 24, 2023",,No,35,naissance ®
28.,"Corine de Farme Nourishing and Moisturizing After-Sun Oil for Body and Hair, Soothes, Moisturizes, Prolongs Tanning, Repairs Hair, Island Fragrance - 150 ml",B01N1A3PRG,Other,https://www.amazon.fr/dp/B01N1A3PRG?psc=1,FR,https://m.media-amazon.com/images/I/61q+kT+AytL._AC_SY355_.jpg,Corine de Farme,7.49,902,145,50,"5,035.92","1,083.87",156,592,AMZ,4.55,1,4.6,494,5,N/A,Amazon,Beauty,Large Envelope,AMZ,17.50 x 3.00 x 6.60 cm,0.16,N/A,"Mar 15, 2017",,No,109,Amazon
29.,Vibratissimo Hot Moments Heating and Soothing Massage Oil 100ml,B0BRT2T99X,Check,https://www.amazon.fr/dp/B0BRT2T99X?psc=1,FR,https://m.media-amazon.com/images/I/61WaAk5frbL._AC_SY355_.jpg,Vibratissimo,9.99,"1,250",618,400,"16,244.29","7,014.74",63,659,DE,4.76,1,4.2,"4,306",6,28,HaJa GmbH,Health & Household,Large Envelope,FBA,13.20 x 3.60 x 3.90 cm,0.1,N/A,"Mar 15, 2023",,No,37,HaJa GmbH
31.,"MIXA - Multi-purpose Anti-Drying Cream - 48H Hydration & Soothing - 100% Vegetable Oils (Shea, Sweet Almond, Soy) - Dry and Sensitive Skin - 400ml",B0GHPPCY2Y,Cream,https://www.amazon.fr/dp/B0GHPPCY2Y?psc=1,FR,https://m.media-amazon.com/images/I/61cUHwVSzbL._AC_SY355_.jpg,Mixa,5.98,"2,349",369,200,"17,092.8","2,454.92",146,84,AMZ,6.27,1,4.2,3,6,0,Amazon,Beauty,Small Parcel,AMZ,9.10 x 8.80 x 9.00 cm,0.45,N/A,"Jan 19, 2026",,No,3,Amazon
32.,"LE PETIT OLIVIER - Lait Corps Hydratant - Huile D'Olive - Adoucit, Apaise & Hydrate - Peaux Normales A Sèches - 96% D'Origine Naturelle - Sans Silicone - Fabriqué en France - 250 ml",B083J7HTLJ,Check,https://www.amazon.fr/dp/B083J7HTLJ?psc=1,FR,https://m.media-amazon.com/images/I/61maaTQzuRL._AC_SY355_.jpg,Le Petit Olivier,3.95,549,402,200,"2,139.71","1,595.35",181,"2,152",AMZ,4.63,2,4.6,275,8,15,Amazon,Beauty,Extra Large Envelope,AMZ,20.40 x 4.70 x 7.30 cm,0.29,N/A,"Jan 6, 2020",,No,75,Amazon
33.,"WELEDA - Skin Food Body Balm - For dry to very dry skin - Intensely nourishes, moisturizes and soothes the skin - NATRUE - Vegan - 150 ml",B07JKZWSRW,Check,https://www.amazon.fr/dp/B07JKZWSRW?psc=1,FR,https://m.media-amazon.com/images/I/51xhWvtW9lL._AC_SY355_.jpg,Weleda,14.95,382,382,100,"5,310.72","5,308.19",137,"3,292",AMZ,7.31,1,4.7,"6,168",6,58,Amazon,Beauty,Small Parcel,AMZ,7.80 x 7.01 x 7.80 cm,0.29,N/A,"Dec 23, 2018",,No,88,Amazon
34.,"Topicrem - DA Balm Emollient - Moisturizing Cream, Relipid, Nourishes & Soothes - Face and Body Care for Sensitive, Dry, Atopic Skin, Babies, Children & Adults - Made in France - 500ml",B00PAUP3J8,Cream,https://www.amazon.fr/dp/B00PAUP3J8?psc=1,FR,https://m.media-amazon.com/images/I/51sBe8myOhL._AC_SY355_.jpg,Topicrem,12.79,"1,793","1,143","1,000","19,225.5","13,741.35",184,201,AMZ,6.64,7,4.5,"2,234",7,28,Amazon,Beauty,Small Parcel,AMZ,20.40 x 6.10 x 6.30 cm,0.57,N/A,"Nov 6, 2014",,No,137,Amazon
36.,"MAYJAM White Musk Fragrance Oil 100ml, Premium White Musk Fragrance Oil for Essential Oil Diffuser, Aromatherapy, Unwinding",B0FK55ZQP7,Check,https://www.amazon.fr/dp/B0FK55ZQP7?psc=1,FR,https://m.media-amazon.com/images/I/61jsIj-2GYL._AC_SY355_.jpg,MAYJAM,9.99,349,170,300,"3,466.12","1,613.86",123,748,CN,5.4,1,4.2,924,6,38,MAYJAM-FR,Health & Household,Extra Large Envelope,FBA,13.10 x 5.10 x 6.20 cm,0.21,N/A,"Jul 28, 2025",,No,9,MAYJAM-FR
43.,"Le Petit Marseillais – Hydrating Care Milk (400 ml pump) – Body Lotion for Very Dry Skin 24H Hydration – Body Milk with Shea Butter, Sweet Almond and Argan Oil",B0FDKH396F,Cream,https://www.amazon.fr/dp/B0FDKH396F?psc=1,FR,https://m.media-amazon.com/images/I/61Ne-tNbX8L._AC_SY355_.jpg,Le Petit Marseillais,5.11,439,439,200,"2,264.14","2,263.57",159,"1,877",AMZ,4.37,1,4.8,51,7,5,Amazon,Beauty,Large Envelope,AMZ,22.10 x 3.80 x 9.50 cm,0.45,N/A,"Jun 18, 2025",,No,10,Amazon
44.,Lierac - Phytolastil - Massage Oil 100ml - Stretch marks Body Care - Nourishes - Soothes - Improves skin elasticity - 99% ingredients of natural origin - Fragrance free -All skin types,B0CX91SM77,Check,https://www.amazon.fr/dp/B0CX91SM77?psc=1,FR,https://m.media-amazon.com/images/I/51szTOW6-cL._AC_SY445_.jpg,Lierac,12.99,97,97,50,"1,210.98","1,210.61",184,"10,866",AMZ,6.73,1,4.6,23,4,0,Amazon,Beauty,Extra Large Envelope,AMZ,14.80 x 4.80 x 4.80 cm,0.22,N/A,"Feb 15, 2024",,No,26,Amazon
45.,Uriage Xemose Cleansing Oil for Dry Skin - Cleanses and Soothes Itching - Foaming and Nourishing - Face & Body - Unscented - Soap Free - Physiological pH - 500 ml,B06XXWTV3H,Wash,https://www.amazon.fr/dp/B06XXWTV3H?psc=1,FR,https://m.media-amazon.com/images/I/71-h6r86HIL._AC_SY355_.jpg,Uriage,11.41,129,107,N/A,"1,536.15","1,291.42",162,"5,395",N/A,7.5,13,4.6,"1,883",8,245,,Beauty,Small Parcel,FBA,20.50 x 6.30 x 6.40 cm,0.62,N/A,"Mar 7, 2017",,No,109,
46.,Johnson & Johnson Moisturizing Oils 1 Unit 500ml,B01N7L4UMQ,Check,https://www.amazon.fr/dp/B01N7L4UMQ?psc=1,FR,https://m.media-amazon.com/images/I/71hQBlUcoHL._AC_SY355_.jpg,Johnson's Baby,6.32,598,598,200,"3,707.65","3,706.47",48,934,N/A,4.8,2,4.6,"1,246",6,31,,Baby Products,Extra Large Envelope,MFN,18.70 x 5.10 x 8.00 cm,0.46,N/A,"May 7, 2016",,No,119,
50.,"Cyperus Rotundus 100% Pure Natural Hair Removal Oil for Body & Face for Women, Reduces Unwanted Hair Growth After Shaving, Shrinks Pores, Moisturizes, Soothes and",B0F29M8GMG,Check,https://www.amazon.fr/dp/B0F29M8GMG?psc=1,FR,https://m.media-amazon.com/images/I/81UbWmdbXOL._AC_SY355_.jpg,JIUYUANCHUNJJ,9.99,281,141,50,"3,645.72","1,407.24",162,"2,499",CN,5.11,1,4.1,185,7,30,Happy Cart Shop,Health & Household,Extra Large Envelope,FBA,12.50 x 4.19 x 4.29 cm,0.13,N/A,"May 9, 2025",,No,11,Happy Cart Shop
51.,"NIVEA Repair Balm Face, Body & Hands Very Dry Skin (1 x 400ml), Vitamin E & Glycerin Cream for Extra Dry Rough Skin, 72H Moisturizing Body Care",B0CZRN24YX,Cream,https://www.amazon.fr/dp/B0CZRN24YX?psc=1,FR,https://m.media-amazon.com/images/I/61AOUDboWXL._AC_SY355_.jpg,NIVEA,5.85,"1,931","1,642",900,"11,299.4","9,677.29",143,345,AMZ,7.25,4,4.6,553,11,N/A,Amazon,Beauty,Small Parcel,AMZ,9.40 x 9.20 x 9.30 cm,0.45,N/A,"Apr 3, 2024",,No,24,Amazon
52.,"PraNaturals Pure & Natural Moroccan Argan Oil for Face & Body 100 ml - Rich in Vitamin E for Healthy Skin, Hair & Nails - Paraben and SLS Free - Vegan and Cruelty Free",B08DYFPD6F,Other,https://www.amazon.fr/dp/B08DYFPD6F?psc=1,FR,https://m.media-amazon.com/images/I/71rNeZ84S3L._AC_SY355_.jpg,PraNaturals,13.99,142,142,50,"1,991.15","1,989.56",167,"6,108",GB,6.82,1,4.6,"3,203",8,71,Just Beauty UK,Beauty,Extra Large Envelope,FBA,14.00 x 6.00 x 6.80 cm,0.22,N/A,"Aug 7, 2020",,No,68,Just Beauty UK
53.,Pranarôm rosehip organic vegetable oil 50 ml,B000VYP9ZQ,Check,https://www.amazon.fr/dp/B000VYP9ZQ?psc=1,FR,https://m.media-amazon.com/images/I/71RaSvK7BaL._AC_SY355_.jpg,Pranarôm,7.99,"1,582","1,582",800,"12,619.12","12,603.17",44,437,AMZ,4.95,1,4.5,"1,625",6,42,Amazon,Beauty,Extra Large Envelope,AMZ,11.40 x 4.40 x 4.50 cm,0.12,N/A,"Jun 29, 2009",,No,202,Amazon
55.,"Bionoble Gel Aloe Vera Bio 100% Pur Aloe 100ml - Flacon Verre Recyclable + Pompe - Gel Aloe Vera Cheveux Bouclés, Hydratant Crème Aloe Vera Visage, Soin Coup de Soleil Corps - Aloe Vera Gel Bio",B08PPPP1RK,Other,https://www.amazon.fr/dp/B08PPPP1RK?psc=1,FR,https://m.media-amazon.com/images/I/81HXB1uRv+L._AC_SY355_.jpg,BIONOBLE,10.98,624,391,200,"8,486.41","4,289.8",193,"1,288",AMZ,6.95,1,4.5,"3,356",9,37,Amazon,Beauty,Extra Large Envelope,AMZ,14.40 x 4.90 x 5.00 cm,0.22,N/A,"Dec 20, 2020",,No,64,Amazon
57.,"n2 Aromatherapy Grape Seed Oil 900 ml for Massage, Face, Hair",B0C77VSW14,Other,https://www.amazon.fr/dp/B0C77VSW14?psc=1,FR,https://m.media-amazon.com/images/I/71r1bp17P4L._AC_SY355_.jpg,n2 Aromatherapy,11.99,178,178,50,"2,139.22","2,137.32",61,"4,190",GB,7.55,1,4.6,81,7,4,naissance ®,Beauty,Small Parcel,FBA,22.00 x 8.40 x 8.80 cm,0.89,N/A,"Jul 27, 2023",,No,33,naissance ®
58.,Cicabiafine – Nourishing Anti-Irritation Cream (200 ml tube) – Moisturizing cream for extra-dry skin with atopic tendency – Repairing enriched with glycerin,B0052EBJF4,Cream,https://www.amazon.fr/dp/B0052EBJF4?psc=1,FR,https://m.media-amazon.com/images/I/61FnrTTAMJL._AC_SY355_.jpg,Cicabiafine,12.79,"1,138","1,138",600,"14,442","14,431.22",156,751,AMZ,6.64,3,4.6,"1,153",6,26,Amazon,Beauty,Extra Large Envelope,AMZ,19.61 x 5.59 x 7.49 cm,0.24,N/A,"May 24, 2011",,No,179,Amazon
60.,"SVR - Topialyse Crème - Soothing nourishing cream 48H - For dry and sensitive skin - Shea butter, vegetable oils - 200ml",B0BLXN5JDH,Cream,https://www.amazon.fr/dp/B0BLXN5JDH?psc=1,FR,https://m.media-amazon.com/images/I/61hJpVlqK4L._AC_SY355_.jpg,SVR,17.41,312,106,50,"5,317.01","1,673.26",120,"2,332",FR,7.11,1,4.6,529,6,17,Cosmeco,Beauty,Extra Large Envelope,FBA,16.10 x 4.50 x 7.80 cm,0.21,N/A,"Sep 21, 2022",,No,43,Cosmeco
