segment,brand,asin,rating,title,review,date
Lure,Aunt Fannie's,B00WMZMHPW,1,"Doesn’t kill them, only attracts them.","This doesn't work, it attracts more fruit flies but does not kill them. I used it for more then 2 months and hasn't killed one… I have a lot more flies then before actually.",2026-02-02
Lure,Aunt Fannie's,B00WMZMHPW,1,Save your money.,"Ineffective -- we recently had an issue with fruit flies and this product didn't do its job. Better luck with homemade solution of water, vinegar, and dish soap. Also found sticky traps worked.",2026-01-19
Lure,Aunt Fannie's,B00WMZMHPW,1,Fruit Flies Roundly Ignored this substance.,"Have many fruit flies. Only one was drawn to this solution. Also, one of two bottles leaked all over the packaging. Returned after let it sit there on my counter tempting none of the fruit flies.",2026-01-07
Lure,Aunt Fannie's,B00WMZMHPW,1,Don’t buy if you love your life!,"Do not buy this! I repeat! Do not buy this! Within 10 minutes your house will be full of something that you cannot put your finger on other than grasping for fresh air and trying not to meet your maker. Someone decided that putting some sort of mix of ether, apple cider vinegar and some concoction of liquid from the pits of hell together and put it in a bottle said to be safe for home use and thought that was a good idea. 10/10 do not recommend! Just let the fruit flies dance!",2025-10-31
Lure,Aunt Fannie's,B00WMZMHPW,1,Total waste of money in my case,"I have been battling fruit flies in my kitchen for a while. I've tried several methods including fly strips as well as multiple homemade traps using differing methods (mason jar with apple cider vinegar & dish soap, wine bottles with a bit of wine left, mason jars with apple cider vinegar *and* rotting fruit with saran wrap & holes poked, jars with paper funnel, etc.) I've even heated the apple cider vinegar before setting out the traps to produce an aroma of the fermenting vinegar/fruit. I had high hopes for this product but it literally only caught 1 or 2 fruit flies. I caught many more with just regular fly strips that catch them by chance. I left this product in two separate places in my kitchen for over a week and the fruit flies ignored it completely. Total waste of money in my case. I got rid of my fruit flies by actively spraying them with a spray bottle filled with dish soap & water, fly strips, and pouring boiling water down the drain every day (and being diligent about not leaving food crumbs out). Aunt Fannie's FlyPunch did not help at all and was a waste of money in my case. The fruit flies I had completely ignored this product (which smells like it is simply apple cider vinegar anyway).",2016-10-17
Lure,Aunt Fannie's,B00WMZMHPW,1,An expensive version of a cheap home remedy that doesn't work,"I probably should have researched the product a bit more before buying it. After opening it it became very obvious from the smell and look what it was. It's literally just a bottle of apple cider vinegar with a few drops of soap. It even says so in the ingredient list ""vinegar, water, ethyl lactate(aka soap)"". To be fair it does kind of say that in the description so that's on me. Does it work? - About as well as apple cider vin and soap does (because that's what this product is). I've heard of this working for others so that's what I tried before buying this. For me I caught about 5 flies with my home made stuff and 3 with this product. My other home made trap was a bottle with a small amount of fruit juice and sealed with some plastic wrap with a few small holes. That has caught around 50. Still have an infestation. This, along with the home made stuff, will make the whole area smell of vinegar. If you really want to try this method then just make it yourself for half the cost. Most people have acv and soap laying around anyways. And if it doesn't work then at least you'll have left over soap you can use to clean and acv you can cook with.",2021-11-04
Lure,Aunt Fannie's,B00WMZMHPW,1,Ineffective and malodorous,"I did not expect to open the bottle and find that it was a wide-open design and thus easily spillable. I have pets (including a very inquisitive and ungraceful cat), so I can't put it in certain places. I did try to put one in the kitchen but a tiny spider on the windowsill nearby is catching more fruit flies than this trap. The smell of vinegar is quite strong and not pleasant, and so far the fly trap hasn't caught a single obnoxious flying anything.",2025-10-09
Lure,Aunt Fannie's,B00WMZMHPW,1,Do not recommend,This has been put on my counter for over a day. There is not a single fruit fly in it. Definitely would not recommend. Terro traps are much more effective.,2025-12-23
Lure,Aunt Fannie's,B00WMZMHPW,1,Very disappointed,"I finally received this item after a lengthy shipping period. Both bottles had the caps on wrong and all of the liquid was gone, the packaging is wet and smells like the product. Probably left a trail of fruit fly fluid the whole way.",2025-11-19
Lure,Aunt Fannie's,B00WMZMHPW,1,"Well it didn’t work, also leaked out before I got it…","When I say this was the biggest disappointment I have come across in along time, I mean it. Now this worked for my friend and was recommended to me so I thought, trusted review from a trusted person so why not. Yeah no, smell is much stronger than regular soap and apple cider vinegar but I was willing to smell( it in a completely different room mind you) as long as it worked. Received the product and both bottles were leaking all over the Amazon package… oh well moving on. Left it out for a couple of days and didn’t catch one bug, not a gnat, not a fruit fly, only attention it caught was mine cause that smell was STRONG. You would have better luck just making a concoction yourself or buying a big light for gnats and fruit flies- that’s what I did when I returned this. Would not recommend to anyone but my enemy.",2023-07-13
Lure,Aunt Fannie's,B00WMZMHPW,1,Not worth it for the price,I just don’t like it,2026-01-06
Lure,Aunt Fannie's,B00WMZMHPW,1,Good concept but not great results,"Still waiting. One fruit fly caught. My resolution - take caution using - pouring hot water from the tea kettle down all drains - it eradicates living fruit flies and the eggs if they have laid any in your drains. Haven't seen a bug since! To be sure, I have treated every night before bedtime for 4 days. Total success!",2025-08-11
Lure,Aunt Fannie's,B00WMZMHPW,1,Sadness and despair,One can came empty. Amazon won’t respond I can’t get the seller to respond. So I pours half the liquid from one into the other and set them out. It’s been two days not a single fruit fly. :( I had high hopes but it really doesn’t work for me.,2025-09-06
Lure,Aunt Fannie's,B00WMZMHPW,1,Stinks,"Stinks and leaking. I don’t know why I expected it to have a way too keep the bugs in, like you do when you set up a home made one. But there’s no way to trap them in.",2025-10-03
Lure,Aunt Fannie's,B00WMZMHPW,1,Works BUT see the photos attached and you decide,"The FlyPunch works, BUT,... I had much better luck with a simple household product that didn’t cost me but a few pennies. Both traps were set at the same time 48-52 hours ago. FlyPunch and a bowl of apple cider Venegar with 2-3 drops of dish soap stirred in. Traps were set 3-4 inches apart on the kitchen window. Pictures attached that shows a massive difference between the 2 traps. I was able to count 8 fruit flies in the FlyPunch and far too many to count in the apple cider vinegar mix Can’t say if the FlyPunch would have worked better with the cling wrap, often saw fruit flies sitting on the rim but not too many died. I simply followed the directions on the bottle and did the same with the apple cider trap I googled. 🤷🏽♂️ Left for Thanksgiving and forgot to throw out the bananas, and Shazam,... lots of fruit flies when we returned. 48-52 hours later 99% are gone. You decide which trap worked better.",2018-11-26
Lure,Aunt Fannie's,B00WMZMHPW,1,Didn’t work!!,Had high hopes this product would work… But… Not one fruit fly took the bate.. very disappointed!,2025-11-30
Lure,Aunt Fannie's,B00WMZMHPW,1,Didn't work for me,"I bought this product because I began to have fruit flies in my apartment. I wanted something easy, something that didn't require much work, so I thought this would be perfect. Just open and forget it. Well after almost two weeks it only caught two fruit flies, just TWO. I was pretty disappointed. I ended up just buying one of those electrical fan things that have a light that are made to trap fruit flies via the fan down onto a glue board. I ran this for two weeks and caught almost 60! So this fan thing worked way better than this liquid. And to top it off, no refunds are allowed. Very shady in my opinion. If my fan trap caught 60 and this liquid caught 2, then it obviously if faulty and I should have the option to get my money back. Do not waste your money on this product.",2021-10-18
