Display Order,Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
50.,"BIODERMA Nodé A Shampoo - Soothing, Anti-Irritation and Anti-Itch - For Soft and Shiny Hair - Dermatologist Prescribed - 400ml Bottle",B0052ECRUA,Irritated / Atopic,https://www.amazon.fr/dp/B0052ECRUA?psc=1,FR,https://m.media-amazon.com/images/I/51zZMpBPsOL._AC_SY355_.jpg,Bioderma,13.33,38,38,N/A,469.83,469.84,133,"14,853",N/A,6.79,2,4.3,774,8,N/A,,Beauty,Extra Large Envelope,FBA,19.10 x 5.80 x 6.00 cm,0.46,N/A,"May 24, 2011",,No,181,
47.,"Vichy Dercos, Shampoo Anti-Forfora DS, Per Capelli da Normali a Grassi, Azione Riequilibrante, Effetto Anti-Ricomparsa, Arricchito con Disolfuro di Selenio e Acido Salicilico",B00WN2BY7G,Irritated / Atopic,https://www.amazon.it/dp/B00WN2BY7G?psc=1,IT,https://m.media-amazon.com/images/I/417EbLRL-DL._AC_SX342_.jpg,VICHY,17.1,"7,715","6,691","3,000","128,832.82","115,717.47",174,75,AMZ,6.8,1,4.6,"12,132",16,327,Amazon,Beauty,Extra Large Envelope,AMZ,20.30 x 5.40 x 5.60 cm,0.45,N/A,"Jun 3, 2015",,No,132,Amazon
6.,"La Roche Posay Kerium Extra Gentle Shampoo for Sensitive Scalp, Calming and Soothing Effect, Deep Cleansed Scalp, with Polysorbate and Thermal Water, 400 ml",B00IVIMVFK,Irritated / Atopic,https://www.amazon.it/dp/B00IVIMVFK?psc=1,IT,https://m.media-amazon.com/images/I/61z-YDxVoyL._AC_SX342_.jpg,La Roche-Posay,12.78,"3,090","3,090","1,000","39,824.78","39,824.78",156,277,AMZ,6.94,1,4.5,"2,669",1,49,Amazon,Beauty,Small Parcel,AMZ,19.70 x 6.30 x 6.40 cm,0.47,N/A,"Jan 1, 2009",,No,209,Amazon
24.,"Kérastase Spécifique Dermo-Calm Hydra-Soothing Shampoo for Sensitive Scalp, Bain Vital, 250 ml",B01HYOB0LC,Irritated / Atopic,https://www.amazon.it/dp/B01HYOB0LC?psc=1,IT,https://m.media-amazon.com/images/I/51xcMrQYmgL._AC_SX342_.jpg,KÉRASTASE,23.1,"1,593","1,593",600,"36,863.63","36,863.64",94,847,AMZ,7.7,1,4.6,"3,299",7,16,Amazon,Beauty,Extra Large Envelope,AMZ,14.20 x 4.30 x 6.40 cm,0.29,N/A,"Feb 15, 2013",,No,160,Amazon
23.,"BioNike Triderm D.S. Seborrheic Dermatitis Treatment Shampoo for Seborrheic Dermatitis and Soothing Action, Relieves Itching, Irritation and Flaking, 125 ml",B08WJZXC4Y,Irritated / Atopic,https://www.amazon.it/dp/B08WJZXC4Y?psc=1,IT,https://m.media-amazon.com/images/I/41YLGNQatJL._AC_SX342_.jpg,Bionike,10.84,"2,386","2,386","1,000","32,500.01","32,500.04",156,84,AMZ,6.27,15,4.4,"1,747",6,32,Amazon,Pet Supplies,Extra Large Envelope,AMZ,18.30 x 5.30 x 5.40 cm,0.16,N/A,"Feb 11, 2021",,No,64,Amazon
32.,"Redken | Shampoo, with Peppermint for Oily Hair and Irritated Scalp, Cleanses and Refreshes Roots Without Weighting, Amino Mint",B09LYWXD3Q,Irritated / Atopic,https://www.amazon.it/dp/B09LYWXD3Q?psc=1,IT,https://m.media-amazon.com/images/I/51Pqwc0YXaL._AC_SX342_.jpg,Redken,14.46,"1,495","1,495",800,"26,648.68","26,648.69",127,728,AMZ,6.88,18,4.3,"2,766",7,60,Amazon,Beauty,Extra Large Envelope,AMZ,17.40 x 5.60 x 7.10 cm,0.35,N/A,"Feb 10, 2022",,No,52,Amazon
68.,"RestivOil Complex Gentle Anti-Dandruff Shampoo Oil for Normal to Oily Hair with Antiseborrheic and Anti Itching Action, Foam Free Shampoo, 250 ml",B00D3HXR98,Irritated / Atopic,https://www.amazon.it/dp/B00D3HXR98?psc=1,IT,https://m.media-amazon.com/images/I/814Y+gFtJPL._AC_SY355_.jpg,RestivOil,8.68,"4,196","2,051",800,"50,886.98","21,718.65",145,128,AMZ,5.23,25,4.5,"9,503",10,34,Amazon,Beauty,Small Parcel,AMZ,18.50 x 6.10 x 6.20 cm,0.31,N/A,"Mar 25, 2014",,No,147,Amazon
35.,"La Roche-Posay Toleriane Kerium DS Intensive Anti-Dandruff Shampoo Reduces and Soothes Itching, Effective from the First Application, with LHA and Salicylic Acid, 200 ml",B0DHS7KGWT,Irritated / Atopic,https://www.amazon.it/dp/B0DHS7KGWT?psc=1,IT,https://m.media-amazon.com/images/I/71UKWTAOZTL._AC_SX342_.jpg,La Roche-Posay,22.03,862,862,300,"18,311.14","18,311.13",169,"2,843",N/A,7.63,1,4.6,327,1,10,,Beauty,Extra Large Envelope,MFN,17.40 x 4.90 x 5.20 cm,0.23,N/A,"Sep 21, 2024",,No,21,
39.,"Vichy Dercos Sensitive Anti-Dandruff Shampoo for Sensitive Scalp, Soothing Action, Anti-Reappearance Effect, Enriched with Pyroctolamine and AHA, 200 ml",B009USALZM,Irritated / Atopic,https://www.amazon.it/dp/B009USALZM?psc=1,IT,https://m.media-amazon.com/images/I/71sNYlX3QsL._AC_SX342_.jpg,VICHY,14.35,"1,122","1,122",500,"16,101.86","16,101.86",152,"1,577",AMZ,6.32,1,4.5,"2,616",7,36,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 5.20 cm,0.24,N/A,"Oct 27, 2012",,No,164,Amazon
63.,"RestivOil Extra Gentle Moisturizing Oil Shampoo for Normal to Delicate Hair, 400 ml, 400 ml, 1",B07R9WJ1PP,Irritated / Atopic,https://www.amazon.it/dp/B07R9WJ1PP?psc=1,IT,https://m.media-amazon.com/images/I/61F5z8SOkYL._AC_SY355_.jpg,RestivOil,10.89,"1,117","1,117",700,"14,846.98","14,846.95",94,828,AMZ,7.21,18,4.4,"1,622",7,3,Amazon,Beauty,Extra Large Envelope,AMZ,21.50 x 5.70 x 7.30 cm,0.46,N/A,"Apr 27, 2019",,No,86,Amazon
18.,"RestivOil Zero Shampoo Anti Itching and Irritation for Hair Physiological Mild Oil with Cleansing Action, for All Hair Types, Brown, 150 ml",B01B4YXHOQ,Irritated / Atopic,https://www.amazon.it/dp/B01B4YXHOQ?psc=1,IT,https://m.media-amazon.com/images/I/61iVOFdZqbL._AC_SY355_.jpg,RestivOil,8.3,"1,168","1,168",400,"12,842.09","12,842.06",139,"1,285",AMZ,5.16,18,4.3,"3,251",7,7,Amazon,Beauty,Extra Large Envelope,AMZ,16.60 x 5.20 x 5.30 cm,0.19,N/A,"Nov 11, 2015",,No,127,Amazon
15.,Aveeno Shampoo 300ml,B08GNZS4B1,Irritated / Atopic,https://www.amazon.it/dp/B08GNZS4B1?psc=1,IT,https://m.media-amazon.com/images/I/61QUJstvqjL._AC_SY355_.jpg,Aveeno,7.7,"1,436","1,129",600,"16,830.47","12,390.78",20,765,AMZ,5.14,17,4.5,875,7,16,Amazon,Beauty,Extra Large Envelope,AMZ,17.70 x 4.10 x 8.00 cm,0.33,N/A,"Jan 20, 2016",,No,125,Amazon
29.,"PsoriTIS Urea 10% Shampoo - Seborrheic Dermatitis, Scalp Prone to Psoriasis, Dandruff, Scales, Pruriginous, Inflamed Skin, Moisturizing Relief, Moisturizes and Normalizes the Skin 120 ml",B0851F6C4Z,Irritated / Atopic,https://www.amazon.it/dp/B0851F6C4Z?psc=1,IT,https://m.media-amazon.com/images/I/41agaOHNtqL._AC_SY355_.jpg,TIS farmaceutic,8.19,"1,114",996,500,"12,189.32","9,950.85",186,"1,605",RO,4.38,1,4.2,"2,478",8,39,KLU.Farma (EU),Beauty,Extra Large Envelope,FBA,15.60 x 4.20 x 5.00 cm,0.16,N/A,"Oct 28, 2021",,No,56,KLU.Farma (EU)
31.,"Bioderm Shampoo Soft - Sensitive Scalp Shampoo | Anti-Dandruff Treatment, Seborrheic Dermatitis & Itchy Scalp | Daily Use | Paraben Free | 500ml",B06ZZG2V8X,Irritated / Atopic,https://www.amazon.it/dp/B06ZZG2V8X?psc=1,IT,https://m.media-amazon.com/images/I/61LArEeM8XL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,7.81,"1,469","1,037",600,"14,847.27","9,884.41",144,976,AMZ,5.78,2,4.2,"1,259",8,21,Amazon,Beauty,Small Parcel,AMZ,19.40 x 6.90 x 18.60 cm,0.56,N/A,"Apr 21, 2017",,No,110,Amazon
52.,"Restivoil Physiological Sebonormalising Oil Shampoo for Sensitive Scalp and for Normal and Oily Hair Without Foaming and Aggressive Agents, 250 ml",B00S18VH8M,Irritated / Atopic,https://www.amazon.it/dp/B00S18VH8M?psc=1,IT,https://m.media-amazon.com/images/I/71rrC6A54pL._AC_SY355_.jpg,RestivOil,9.25,"3,073",852,400,"40,349.35","9,858.38",146,115,AMZ,5.66,29,4.5,"6,262",8,52,Amazon,Beauty,Small Parcel,AMZ,18.20 x 6.20 x 6.30 cm,0.31,N/A,"Feb 10, 2015",,No,136,Amazon
42.,ISDIN Shampoo Psorisdin Antiforfora | Shampoo per Eliminare le Squame e Ridurre gli Arrossamenti | Tecnologia Antiprurito,B00D3HR76M,Irritated / Atopic,https://www.amazon.it/dp/B00D3HR76M?psc=1,IT,https://m.media-amazon.com/images/I/510oN8HJ-9L._AC_SX342_.jpg,ISDIN,14.44,806,616,200,"14,324.1","8,897.58",121,"2,414",AMZ,6.17,14,4.2,"4,011",7,20,Amazon,Beauty,Large Envelope,AMZ,15.00 x 3.50 x 6.50 cm,0.25,N/A,"Jul 28, 2014",,No,143,Amazon
7.,"Vichy Dercos Ultra Soothing Shampoo for Sensitive Skin and Dry Hair, Soothing Action, Scalp Itchy and Reduced Redness with Glycerin and Panthenol, 200 ml",B01D5AP786,Irritated / Atopic,https://www.amazon.it/dp/B01D5AP786?psc=1,IT,https://m.media-amazon.com/images/I/51nI-ksFUvL._AC_SX342_.jpg,VICHY,10.79,775,775,400,"8,511.68","8,511.68",153,"1,405",AMZ,6.25,1,4.5,"1,203",6,55,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.26,N/A,"Mar 18, 2016",,No,123,Amazon
49.,Vichy Dercos Psolution Anti-Scaling Shampoo for Psoriasis Prone Scalp Tightening Itching and Tingling with Salicylic Acid 200ml,B09GRM5X73,Irritated / Atopic,https://www.amazon.it/dp/B09GRM5X73?psc=1,IT,https://m.media-amazon.com/images/I/51vkshLiWsL._AC_SX342_.jpg,VICHY,18.98,420,420,200,"8,034.75","8,034.79",127,"2,947",N/A,7.08,1,4.5,"1,307",6,286,,Beauty,Extra Large Envelope,MFN,17.30 x 4.90 x 4.90 cm,0.25,N/A,"Sep 21, 2021",,No,57,
16.,Dermovitamina Itching Soothing Shampoo - For Sensitive and Delicate Scalp - Gentle Cleansing - Frequent Washes - With Bisabolol and Oat Protein - Sulphate-free Shampoo - 200 ml,B07SHQNKFR,Irritated / Atopic,https://www.amazon.it/dp/B07SHQNKFR?psc=1,IT,https://m.media-amazon.com/images/I/41SQ42uPrlL._AC_SY355_.jpg,Dermovitamina,6.97,"1,026","1,026",400,"7,827.53","7,827.52",176,"1,532",AMZ,4.25,11,4.2,"1,069",5,11,Amazon,Beauty,Extra Large Envelope,AMZ,17.60 x 4.70 x 7.80 cm,0.23,N/A,"Jun 1, 2019",,No,84,Amazon
13.,"Bionike Defence Hair Dermolenitive Shampoo for Sensitive and Irritable Skin, Protective and Moisturizing Action, Gently Cleanses, Soothes and Gives Relief from Irritation and Itching",B075WGFSFN,Irritated / Atopic,https://www.amazon.it/dp/B075WGFSFN?psc=1,IT,https://m.media-amazon.com/images/I/41fLqJY1ryL._AC_SX342_.jpg,Bionike,5.7,"1,910","1,025",500,"13,629.58","7,772.93",182,"1,936",AMZ,4.2,24,4.4,973,6,7,Amazon,Beauty,Extra Large Envelope,AMZ,20.50 x 5.00 x 7.60 cm,0.47,N/A,"Oct 11, 2017",,No,104,Amazon
17.,"BBionike Defence Hair - Extra Gentle Shampoo Oil Frequent Washes, for Sensitive and Irritable Skin, Soothes and Relieves Itching and Irritation",B08KFV2R9M,Irritated / Atopic,https://www.amazon.it/dp/B08KFV2R9M?psc=1,IT,https://m.media-amazon.com/images/I/41oN4Hxz8GL._AC_SX342_.jpg,Bionike,4.89,881,881,400,"6,408.55","6,408.54",143,"1,178",AMZ,4.12,21,4.3,"1,076",6,5,,Beauty,Extra Large Envelope,AMZ,20.50 x 4.50 x 7.30 cm,0.47,N/A,"Sep 28, 2020",,No,69,
55.,Ducray Kelual Ds Seborrheic Dermatitis Treatment Shampoo – 200 ml (2 x 100 ml),B071214XGC,Irritated / Atopic,https://www.amazon.it/dp/B071214XGC?psc=1,IT,"https://m.media-amazon.com/images/I/61gNjyfewQL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Ducray,26.64,229,229,100,"6,250.87","6,250.9",78,"5,698",IT,7.98,8,4.6,"1,104",2,10,Farmacia SanDiodato,Beauty,Large Envelope,FBA,14.20 x 4.00 x 12.60 cm,0.27,N/A,"May 25, 2017",,No,109,Farmacia SanDiodato
30.,"Neutrogena T/Gel Anti-Dandruff Shampoo with Scalp, Men's Shampoo for Hair and Dry Scalp with Salicylic Acid and Piroctone Olamine, Mild Anti-Dandruff Treatment and Alcohol Free, 150 ml",B091PVWK7X,Irritated / Atopic,https://www.amazon.it/dp/B091PVWK7X?psc=1,IT,https://m.media-amazon.com/images/I/71U0pK7Vp4L._AC_SY355_.jpg,Neutrogena,5.23,816,816,300,"6,233.38","6,233.36",184,"1,817",AMZ,3.91,15,4.3,"1,528",7,11,Amazon,Beauty,Large Envelope,AMZ,16.90 x 3.70 x 5.70 cm,0.19,N/A,"Mar 30, 2021",,No,63,Amazon
38.,Wella Professionals Invigo Scalp Balance Deep Cleansing Shampoo for Revitalized Hair 300 ml,B0CH8K9NMR,Irritated / Atopic,https://www.amazon.it/dp/B0CH8K9NMR?psc=1,IT,https://m.media-amazon.com/images/I/51zjcxHccIL._AC_SY355_.jpg,Wella Professionals,9.67,"1,206",520,300,"20,643.79","6,214.58",91,713,AMZ,5.94,19,4.5,885,8,33,Amazon,Beauty,Large Envelope,AMZ,14.00 x 3.00 x 3.00 cm,0.27,N/A,"Sep 10, 2023",,No,33,Amazon
55.,"Eucerin DermoCapillaire Urea Soothing Shampoo 250 ml, Shampoo for Dry Hair, Scalp and Scalp, Moisturizing Formula for a Gentle Daily Cleansing and Without Alkaline Soap",B0090Y79SS,Irritated / Atopic,https://www.amazon.it/dp/B0090Y79SS?psc=1,IT,https://m.media-amazon.com/images/I/6116LpwjBML._AC_SX342_.jpg,Eucerin,9.01,555,555,300,"6,093.05","6,093.08",168,"2,079",AMZ,5.05,28,4.3,"1,415",8,28,,Beauty,Large Envelope,AMZ,19.20 x 3.10 x 6.90 cm,0.3,N/A,"Aug 24, 2012",,No,166,
35.,"Bionike Defence Hair Dermolenitive Shampoo for Sensitive and Irritable Skin, Protective and Moisturizing Action, Gently Cleanses, Soothes and Gives Relief from Irritation and Itching",B076DCG81D,Irritated / Atopic,https://www.amazon.it/dp/B076DCG81D?psc=1,IT,https://m.media-amazon.com/images/I/61p6TzTbWpL._AC_SY445_.jpg,Bionike,6,"1,910",885,N/A,"13,629.58","5,856.68",182,"1,936",N/A,4.12,16,4.4,973,6,7,,Beauty,Extra Large Envelope,FBA,17.30 x 4.30 x 7.20 cm,0.25,N/A,"Jun 28, 2017",,No,108,
51.,"Head & Shoulders Anti-itching Dandruff Shampoo 250 ml for Daily Use, Up to 100% Dandruff Protection. Clinically Tested. For All Types of Skin and Hair. Fresh Feel",B0CRYYK89T,Irritated / Atopic,https://www.amazon.it/dp/B0CRYYK89T?psc=1,IT,https://m.media-amazon.com/images/I/61KjWBlGBdL._AC_SY355_.jpg,Head & Shoulders,2.7,"1,871","1,871",700,"5,739.25","5,739.27",162,"1,409",AMZ,3.7,4,4.6,821,6,16,Amazon,Beauty,Large Envelope,AMZ,19.30 x 3.40 x 6.00 cm,0.29,N/A,"Jan 10, 2024",,No,29,Amazon
67.,EG Nizoral Care Dry and Sensitive Skin Shampoo | Soothing and Moisturising Action | Prolonged Relief from Itching and Dandruff | 200ml,B0GN4B3NMC,Irritated / Atopic,https://www.amazon.it/dp/B0GN4B3NMC?psc=1,IT,https://m.media-amazon.com/images/I/61UBBc3LDNL._AC_SY355_.jpg,EG,13.85,"1,632",315,100,"31,408.31","5,327.66",134,169,IT,7.47,1,4.3,21,8,3,FARMACIANUOVA,Baby Products,Large Envelope,FBA,16.10 x 3.50 x 5.60 cm,0.24,N/A,"Feb 12, 2026",,No,4,FARMACIANUOVA
56.,Uriage Ds Hair Daily Rebalancing Shampoo with Edelweiss – Gentle Foaming Gel – Fresh and Floral Fragrance for Sensitive Scalp – Purifies and Soothes Deeply,B0849VSLYK,Irritated / Atopic,https://www.amazon.it/dp/B0849VSLYK?psc=1,IT,https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg,Uriage,15.62,393,315,100,"6,165.31","5,269.02",155,"3,529",IT,7.57,35,4.5,"1,375",6,31,FARMATEAM,Beauty,Small Parcel,MFN,20.50 x 6.50 x 6.50 cm,0.57,N/A,"Feb 13, 2020",,No,76,FARMATEAM
48.,"Wella Professionals Invigo Scalp Balance Anti-Dandruff Shampoo - Skin Relief, 300 ml",B0CH8KW2WR,Irritated / Atopic,https://www.amazon.it/dp/B0CH8KW2WR?psc=1,IT,https://m.media-amazon.com/images/I/61NRQUyrygL._AC_SX342_.jpg,Wella Professionals,9.67,391,391,200,"4,836.58","4,836.59",84,"3,256",AMZ,6.55,22,4.4,337,5,18,Amazon,Beauty,Small Parcel,AMZ,14.70 x 6.30 x 6.40 cm,0.35,N/A,"Sep 10, 2023",,No,33,Amazon
14.,"Vichy Dercos Ultra Soothing Shampoo for All Hair Types, Soothing Action, Scalp Itchy and Reduced Redness with Vitamin Cg and Panthenol, 200 ml",B01D5AP88A,Irritated / Atopic,https://www.amazon.it/dp/B01D5AP88A?psc=1,IT,https://m.media-amazon.com/images/I/616JMgj9Q0L._AC_SX342_.jpg,VICHY,9.06,495,495,N/A,"4,479.88","4,479.9",142,"2,360",AMZ,5.35,1,4.5,742,1,28,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 5.20 x 5.20 cm,0.24,N/A,"Jan 1, 2009",,No,209,Amazon
60.,"Eucerin DermoCapillaire Anti-Dandruff Shampoo Gel 250 ml, Anti-Dandruff Shampoo and Seborrheic Dermatitis Effective and Mild, Formula with Salicylic Acid for Oily and Flaky Scalp",B0090Y7D8E,Irritated / Atopic,https://www.amazon.it/dp/B0090Y7D8E?psc=1,IT,https://m.media-amazon.com/images/I/61TV1Rjc2SL._AC_SX342_.jpg,Eucerin,13.11,246,246,100,"3,976.07","3,976.06",178,"6,396",AMZ,6.4,12,4.3,451,8,11,,Beauty,Large Envelope,AMZ,19.70 x 3.00 x 6.90 cm,0.3,N/A,"Aug 24, 2012",,No,166,
36.,Eucerin Ph5,B00ESCS7R4,Irritated / Atopic,https://www.amazon.it/dp/B00ESCS7R4?psc=1,IT,https://m.media-amazon.com/images/I/6181ZkZNchL._AC_SX342_.jpg,Eucerin,9.01,336,336,200,"3,713.08","3,713.07",11,"3,560",AMZ,5.05,12,4.6,348,8,15,Amazon,Beauty,Large Envelope,AMZ,20.10 x 3.30 x 7.00 cm,0.31,N/A,"Sep 30, 2013",,No,153,Amazon
58.,"Kouriles® Gentle Anti-Dandruff Shampoo for Seborrheic Dermatitis, Scalp Irritations or Neonatal Milky Crust with Climbazole, Phlorogine, Vitamin E and Hyaluronic Acid (100 ml)",B08GM7SJKR,Irritated / Atopic,https://www.amazon.it/dp/B08GM7SJKR?psc=1,IT,https://m.media-amazon.com/images/I/61YzC62uI9L._AC_SY355_.jpg,KOURILES,7.83,355,355,200,"3,525.01","3,525.03",175,"3,433",AMZ,4.19,8,4.2,565,6,2,Amazon,Beauty,Large Envelope,AMZ,13.30 x 3.40 x 5.70 cm,0.13,N/A,"Jul 13, 2020",,No,71,Amazon
37.,Dermovitamina Calmilene AF Block - Anti-Dandruff Shampoo - Oily Hair Shampoo - Counteracts blemishes of Seborrheic Dermatitis - With Bisabolol - Normalizes Sebum Production - 200 ml,B015RK0LUG,Irritated / Atopic,https://www.amazon.it/dp/B015RK0LUG?psc=1,IT,https://m.media-amazon.com/images/I/51n4ZZdxQWL._AC_SY355_.jpg,Dermovitamina,7.39,397,397,200,"3,224.88","3,224.88",181,"3,454",AMZ,4.29,6,4.4,420,7,2,Amazon,Beauty,Extra Large Envelope,AMZ,17.10 x 4.70 x 7.60 cm,0.23,N/A,"Sep 24, 2015",,No,129,Amazon
59.,"Bioderm Soft Shampoo 1000 ml – Gentle Cleanser for Sensitive Scalp and Depleted Hair, Soothing Anti-Dandruff and Itching, Isodermic Formula for Daily Use, Made in Italy",B08DGB8TX2,Irritated / Atopic,https://www.amazon.it/dp/B08DGB8TX2?psc=1,IT,https://m.media-amazon.com/images/I/610v07cyCdL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,11.07,"1,469",213,100,"14,847.27","2,881.23",168,976,AMZ,7.22,2,4.2,"1,259",8,26,Amazon,Beauty,Small Parcel,AMZ,24.00 x 8.10 x 8.30 cm,1.05,N/A,"Jul 21, 2020",,No,71,Amazon
25.,"L'Oréal Professionnel, Shampoo Professionale Lenitivo, Per Cuoio Capelluto Sensibile, Per Capelli Luminosi e Setosi, Con Niacinamide, Anti-Discomfort, Scalp Advanced",B0BPYF46LP,Irritated / Atopic,https://www.amazon.it/dp/B0BPYF46LP?psc=1,IT,https://m.media-amazon.com/images/I/51NqBwfgEhL._AC_SX342_.jpg,L'Oréal Professionnel Paris,14.35,291,146,50,"6,206.21","2,683.31",165,"4,505",AMZ,7.15,33,4.4,"1,383",6,29,,Beauty,Extra Large Envelope,AMZ,14.10 x 5.80 x 5.80 cm,0.35,N/A,"Mar 1, 2023",,No,39,
69.,"Euphidra - AmidoMio Oil Shampoo with Rice Oil, Restructuring and Antipruritic Action, Nourishing and Emolient Properties, Protects Scalp, for Delicate Hair, 200 ml",B01N5O3T8B,Irritated / Atopic,https://www.amazon.it/dp/B01N5O3T8B?psc=1,IT,https://m.media-amazon.com/images/I/61Zs2Ob27OL._AC_SY355_.jpg,Euphidra,6.61,319,319,200,"2,598.24","2,598.26",163,"2,554",AMZ,5.28,30,4.7,360,7,7,Amazon,Beauty,Extra Large Envelope,AMZ,14.40 x 4.70 x 8.00 cm,0.23,N/A,"Jan 23, 2015",,No,137,Amazon
71.,Uriage DS Hair Anti-Dandruff Shampoo 200ml,B0BVKDTBDL,Irritated / Atopic,https://www.amazon.it/dp/B0BVKDTBDL?psc=1,IT,https://m.media-amazon.com/images/I/716aCAZ1+GL._AC_SY355_.jpg,Uriage,12.29,180,180,100,"2,472.53","2,472.51",42,"6,809",N/A,6.29,25,4.5,216,2,8,FMbeauty,Beauty,Extra Large Envelope,FBA,16.70 x 5.70 x 5.70 cm,0.25,N/A,"Dec 13, 2022",,No,42,FMbeauty
72.,"Garnier Ultra Sweet Oat Gentle Shampoo, 300 ml",B07FF3D7YB,Irritated / Atopic,https://www.amazon.it/dp/B07FF3D7YB?psc=1,IT,https://m.media-amazon.com/images/I/61x2lYXAMLL._AC_SY355_.jpg,Garnier,1.66,"2,641",897,500,"7,725.4","2,402.05",46,352,AMZ,N/A,1,4.3,"2,253",6,35,Amazon,Beauty,Large Envelope,AMZ,17.40 x 3.70 x 8.20 cm,0.34,N/A,"Jul 18, 2018",,No,95,Amazon
59.,"Bioderm Shampoo Soft - Sensitive Scalp Shampoo | Anti-Dandruff Treatment, Seborrheic Dermatitis & Itchy Scalp, Daily Use, Paraben Free, 1000ml",B09FFKMT7W,Irritated / Atopic,https://www.amazon.it/dp/B09FFKMT7W?psc=1,IT,https://m.media-amazon.com/images/I/51JQAQQC88L._AC_SY355_.jpg,FARMODERM,9.57,202,202,100,"2,323.36","2,323.37",142,"5,938",AMZ,7.93,1,4.2,287,1,6,Amazon,Beauty,Small Parcel,AMZ,23.50 x 8.40 x 8.40 cm,1.07,N/A,"Nov 15, 2022",,No,43,Amazon
60.,"Sphagnum Botanicals Shampoo for Psoriasis Scalp with Salicylic Acid - Formulated with Peat and Menthol to soothe itching and eliminate scales, 250 ml",B0D86YN54G,Irritated / Atopic,https://www.amazon.it/dp/B0D86YN54G?psc=1,IT,https://m.media-amazon.com/images/I/71hxx7lCpmL._AC_SY355_.jpg,Sphagnum Botanicals,15.53,124,113,50,"2,577.66","2,259.03",149,"7,836",EE,8.21,1,4.1,772,9,25,Sphagnum Botanicals,Beauty,Extra Large Envelope,FBA,14.00 x 5.31 x 5.41 cm,0.29,N/A,"Sep 12, 2024",,No,21,Sphagnum Botanicals
62.,PHARCOS® Deltacrin DS 125 ml - Cosmetic Adjuvant Shampoo Seborrheic Dermatitis with Sebum-Normalizing and Soothing Action of the Scalp,B0CC2TVMP2,Irritated / Atopic,https://www.amazon.it/dp/B0CC2TVMP2?psc=1,IT,https://m.media-amazon.com/images/I/61fxfJAdRoL._AC_SY355_.jpg,PHARCOS,15.16,105,105,50,"2,163.45","2,163.47",134,"11,179",N/A,7.23,2,4.6,71,2,0,Parafarmacia Farmapiù,Beauty,Extra Large Envelope,FBA,17.60 x 4.40 x 4.50 cm,0.16,N/A,"Jul 17, 2023",,No,35,Parafarmacia Farmapiù
53.,"Head & Shoulders Dermaxpro Anti-Dandruff Shampoo for Dry Scalp with Itchy Skin, with Cactus Extract, Active Aloe, Vitamin E, Clinically and Dermatologically Tested, 250 ml",B0CSPKJN7D,Irritated / Atopic,https://www.amazon.it/dp/B0CSPKJN7D?psc=1,IT,https://m.media-amazon.com/images/I/71CW4z+snXL._AC_SY355_.jpg,Head & Shoulders,3.68,750,477,300,"6,582.75","2,143.05",171,"1,019",AMZ,4.75,4,4.5,528,7,16,Amazon,Beauty,Large Envelope,AMZ,19.10 x 3.60 x 6.00 cm,0.29,N/A,"Jan 18, 2024",,No,29,Amazon
56.,Xoriderm Gentle Shampoo Useful in the Presence of Psoriasis and Scalp Dermatitis | Useful in Case of Itching and Redness of Scalp | 150 ml,B08YFKJ3PZ,Irritated / Atopic,https://www.amazon.it/dp/B08YFKJ3PZ?psc=1,IT,https://m.media-amazon.com/images/I/71xAaXhxvPL._AC_SY355_.jpg,Licofarma,15.98,104,104,50,"2,112.62","2,112.63",138,"9,973",IT,7.29,1,4.2,323,6,11,Licofarma S.r.l.,Beauty,Extra Large Envelope,FBA,17.30 x 4.90 x 5.10 cm,0.19,N/A,"Mar 9, 2021",,No,63,Licofarma S.r.l.
33.,"Mustela Stelatopia Shampoo Mousse for Scalp with Extreme Dryness or Atopic Dermatitis, Hair, Babies, Children, Whole Family, Reduces Redness and Itching (150 ml)",B075TWS319,Irritated / Atopic,https://www.amazon.it/dp/B075TWS319?psc=1,IT,https://m.media-amazon.com/images/I/51PqSz9oxoL._AC_SY355_.jpg,Mustela,5.56,225,225,100,"2,037.33","2,037.33",161,"7,911",AMZ,6.43,24,4.4,712,12,8,,Beauty,Extra Large Envelope,AMZ,17.30 x 4.60 x 4.70 cm,0.2,N/A,"Sep 30, 2017",,No,105,
